uid	lat	lng	datetime
805116	40.718247	-73.994276	2012-05-13 18:37:10
983329	40.747446	-74.000659	2012-05-13 18:37:16
433821	40.721602	-73.99925400000002	2012-05-13 18:38:40
334608	40.740266	-74.005814	2012-05-13 18:38:49
24306	40.680976	-73.967483	2012-05-13 18:40:23
115875	40.705953	-73.99656800000002	2012-05-13 18:42:23
256232	40.742656	-73.98901500000002	2012-05-13 18:43:05
30822	40.740659	-73.998266	2012-05-13 18:44:43
95911	40.763733	-73.979493	2012-05-13 18:44:44
660555	40.752806	-73.977175	2012-05-13 18:45:08
1121003	40.72034	-73.98818299999998	2012-05-13 18:45:26
1189492	40.71533	-73.960272	2012-05-13 18:47:04
462410	40.785318	-73.97305	2012-05-13 18:47:42
1641282	40.72659	-73.984711	2012-05-13 18:50:38
90276	40.689425	-73.990967	2012-05-13 18:50:54
1127416	40.817577	-73.820561	2012-05-13 18:52:31
2105	40.753272	-73.972095	2012-05-13 18:52:54
178347	40.773839	-73.87122	2012-05-13 18:56:11
16267	40.757352	-73.926925	2012-05-13 18:56:51
93831	40.734167	-73.990487	2012-05-13 18:57:30
1333004	40.693212	-73.930104	2012-05-13 18:57:41
146036	40.778605	-73.948243	2012-05-13 18:58:21
1333004	40.689003	-73.929085	2012-05-13 18:58:36
9073	40.726161	-74.00263299999997	2012-05-13 19:01:36
83981	40.78590300000001	-73.931465	2012-05-13 19:03:10
274169	40.726349	-73.984157	2012-05-13 19:04:30
141865	40.764812	-73.812531	2012-05-13 19:07:22
74385	40.772108	-73.975904	2012-05-13 19:09:53
1668	40.72686	-73.999802	2012-05-13 19:09:58
87488	40.743859	-74.006996	2012-05-13 19:13:45
718137	40.729568	-73.998413	2012-05-13 19:14:09
74385	40.776879	-73.97935600000002	2012-05-13 19:17:06
345882	40.761594	-73.98533	2012-05-13 19:20:31
1189492	40.722405	-73.95523	2012-05-13 19:21:44
83981	40.769061	-73.86216800000003	2012-05-13 19:25:46
1333004	40.704086	-73.94808	2012-05-13 19:26:25
354271	40.78350800000001	-73.978031	2012-05-13 19:27:05
367302	40.632319	-73.918269	2012-05-13 19:28:35
169957	40.777459	-73.97883399999998	2012-05-13 19:29:05
810704	40.721139	-73.984133	2012-05-13 19:29:31
80236	40.734238	-73.98031800000003	2012-05-13 19:31:29
68321	40.676851	-73.980102	2012-05-13 19:31:35
1333004	40.71431	-73.949394	2012-05-13 19:33:06
1333004	40.650169	-73.949575	2012-05-13 19:33:52
367302	40.640411	-73.90566700000002	2012-05-13 19:34:42
397099	40.717918	-73.99038	2012-05-13 19:34:52
83981	40.769654	-73.860912	2012-05-13 19:35:12
42610	40.75841	-73.98554200000002	2012-05-13 19:35:12
129021	40.721502	-73.96210699999997	2012-05-13 19:44:31
1208781	40.72417	-73.978871	2012-05-13 19:44:48
118894	40.751694	-74.004228	2012-05-13 19:44:54
102433	40.750795	-73.993576	2012-05-13 19:55:33
36843	40.751874	-73.94773	2012-05-13 19:57:29
315195	40.742777	-74.000633	2012-05-13 19:59:29
1634484	40.735282	-73.990403	2012-05-13 20:02:04
148366	40.779692	-73.953378	2012-05-13 20:02:56
640215	40.783776	-73.977773	2012-05-13 20:03:34
477697	40.743432	-73.999763	2012-05-13 20:03:37
183309	40.743432	-73.999763	2012-05-13 20:04:22
113862	40.769519	-73.992584	2012-05-13 20:05:47
30822	40.760871	-73.98888000000002	2012-05-13 20:06:00
1216460	40.757221	-73.991547	2012-05-13 20:06:58
1216460	40.75732100000001	-73.989835	2012-05-13 20:07:32
1177556	40.77421500000001	-73.981176	2012-05-13 20:18:21
109338	40.640726	-73.789372	2012-05-13 20:20:19
367302	40.699682	-73.911821	2012-05-13 20:25:28
186344	40.771312	-73.91743199999998	2012-05-13 20:26:22
118790	40.719775	-74.006713	2012-05-13 20:32:40
493134	40.717006	-73.956565	2012-05-13 20:34:58
67271	40.772311	-73.9816	2012-05-13 20:35:08
114902	40.720038	-74.0047	2012-05-13 20:37:12
1177556	40.77532100000001	-73.982191	2012-05-13 20:39:39
158706	40.75558	-73.970861	2012-05-13 20:39:55
459624	40.72695	-73.984144	2012-05-13 20:40:26
36843	40.74555	-73.957043	2012-05-13 20:41:57
66452	40.705013	-73.933758	2012-05-13 20:42:09
66452	40.705079	-73.933644	2012-05-13 20:43:07
1569817	40.784101	-73.977686	2012-05-13 20:44:36
247948	40.757221	-73.991547	2012-05-13 20:48:14
726990	40.784101	-73.977686	2012-05-13 20:49:55
935578	40.718197	-73.994323	2012-05-13 20:54:19
194606	40.737523	-73.98527299999998	2012-05-13 20:55:00
51869	40.720364	-73.987083	2012-05-13 20:56:19
296890	40.630302	-74.108852	2012-05-13 20:59:06
71270	40.727055	-73.99319799999998	2012-05-13 20:59:25
130597	40.764777	-73.916636	2012-05-13 21:00:21
44870	40.642513	-73.979677	2012-05-13 21:03:52
459624	40.77918	-73.950852	2012-05-13 21:10:50
66452	40.705466	-73.93278199999997	2012-05-13 21:11:29
1830963	40.758505	-73.989143	2012-05-13 21:14:25
1177556	40.77477800000001	-73.98186899999997	2012-05-13 21:15:00
83066	40.762858	-73.97161899999998	2012-05-13 21:15:06
247948	40.764308	-73.988822	2012-05-13 21:18:44
1634484	40.732734	-73.96398	2012-05-13 21:20:37
219623	40.725488	-73.94565	2012-05-13 21:21:46
188766	40.677448	-73.972738	2012-05-13 21:25:05
274169	40.730186	-73.983568	2012-05-13 21:30:17
517668	40.663639	-73.984596	2012-05-13 21:30:33
92568	40.774903	-73.912137	2012-05-13 21:31:25
9437	40.760871	-73.98888000000002	2012-05-13 21:37:26
1472735	40.773839	-73.87122	2012-05-13 21:38:10
1465440	40.649665	-73.833415	2012-05-13 21:39:06
127264	40.750795	-73.993576	2012-05-13 21:41:24
237574	40.750795	-73.993576	2012-05-13 21:45:52
1046810	40.720068	-73.988313	2012-05-13 21:50:41
109338	40.746273	-73.977657	2012-05-13 21:50:43
109338	40.745979	-73.97927	2012-05-13 21:52:28
179652	40.734167	-73.990487	2012-05-13 21:58:04
88470	40.760391	-73.981204	2012-05-13 22:02:15
219623	40.721236	-73.952448	2012-05-13 22:12:48
197898	40.819981	-73.854624	2012-05-13 22:13:27
1307528	40.727226	-73.99949699999998	2012-05-13 22:14:11
12492	40.760391	-73.981204	2012-05-13 22:14:20
232133	40.752838	-73.981353	2012-05-13 22:25:07
199830	40.676851	-73.955708	2012-05-13 22:25:11
217797	40.756122	-73.964117	2012-05-13 22:25:52
339645	40.727373	-74.021158	2012-05-13 22:28:55
149992	40.768033	-73.98186899999997	2012-05-13 22:31:37
237332	40.841139	-73.859549	2012-05-13 22:41:01
518417	40.773839	-73.87122	2012-05-13 22:41:06
110663	40.760645	-73.986065	2012-05-13 22:44:32
92568	40.775199	-73.909283	2012-05-13 22:49:06
81475	40.71838	-73.948792	2012-05-13 22:50:09
769656	40.707149	-73.99056999999998	2012-05-13 22:50:42
23841	40.741658	-74.001198	2012-05-13 22:52:08
375925	40.71938	-74.006975	2012-05-13 22:55:45
1160246	40.73341	-74.00285600000002	2012-05-13 23:02:13
1212701	40.763513	-73.98692	2012-05-13 23:11:13
197898	40.804231	-73.93684	2012-05-13 23:11:40
15964	40.71838	-73.948792	2012-05-13 23:12:00
197898	40.80464	-73.937862	2012-05-13 23:12:31
1668	40.723527	-73.989379	2012-05-13 23:28:24
36843	40.767237	-73.89483	2012-05-13 23:37:45
116449	40.877199	-73.836025	2012-05-13 23:37:57
197898	40.826772	-73.946077	2012-05-13 23:40:47
197898	40.827424	-73.946232	2012-05-13 23:43:35
158706	40.72459600000001	-73.990558	2012-05-13 23:44:33
1101324	40.637762	-74.002214	2012-05-13 23:44:56
1046810	40.72086	-73.987993	2012-05-13 23:52:03
219623	40.727055	-73.947174	2012-05-13 23:58:16
506804	40.733405	-74.002363	2012-05-14 00:02:13
193342	40.773839	-73.87122	2012-05-14 00:05:43
197898	40.827231	-73.94560600000001	2012-05-14 00:36:17
77944	40.666884	-73.953616	2012-05-14 00:36:34
169957	40.772227	-73.983029	2012-05-14 00:40:27
363383	40.757048	-73.997927	2012-05-14 00:44:12
209894	40.768916	-73.906588	2012-05-14 00:50:23
1333004	40.650169	-73.949575	2012-05-14 01:00:36
930818	40.77879	-73.906588	2012-05-14 01:01:06
113862	40.691537	-73.918346	2012-05-14 01:01:09
1333004	40.71431	-73.949394	2012-05-14 01:01:54
506804	40.815541	-73.958423	2012-05-14 01:03:01
197898	40.827636	-73.946845	2012-05-14 01:04:06
179652	40.72909600000001	-73.988864	2012-05-14 01:10:51
197898	40.82728400000001	-73.945562	2012-05-14 01:21:15
1333004	40.704168	-73.948189	2012-05-14 01:22:25
416217	40.752201	-74.002472	2012-05-14 01:35:15
506804	40.861079	-73.930104	2012-05-14 01:46:13
715705	40.765163	-73.98763100000002	2012-05-14 02:55:24
261428	40.725583	-74.003132	2012-05-14 03:41:42
1467964	40.625185	-74.156192	2012-05-14 04:46:35
98837	40.748938	-73.995666	2012-05-14 04:55:39
247948	40.757221	-73.991547	2012-05-14 05:21:55
98676	40.750795	-73.993576	2012-05-14 05:36:48
247948	40.757732	-73.994759	2012-05-14 05:43:57
36843	40.699169	-73.989594	2012-05-14 05:52:19
107684	40.773839	-73.87122	2012-05-14 05:59:44
935578	40.645578	-73.776433	2012-05-14 06:01:01
506804	40.861079	-73.930104	2012-05-14 06:01:17
177907	40.745877	-73.99174599999998	2012-05-14 06:18:41
3687	40.787162	-73.96537099999998	2012-05-14 06:23:15
660555	40.687828	-73.978076	2012-05-14 06:25:43
345882	40.751064	-73.992286	2012-05-14 06:28:11
39485	40.76974600000001	-73.986673	2012-05-14 06:28:51
184876	40.762016	-73.942258	2012-05-14 06:31:31
115875	40.729182	-73.990597	2012-05-14 06:33:55
21406	40.768062	-73.749418	2012-05-14 06:34:25
1960038	40.773839	-73.87122	2012-05-14 06:37:57
1960038	40.773879	-73.872371	2012-05-14 06:39:30
52916	40.703963	-73.93114	2012-05-14 06:52:01
79424	40.645089	-73.784523	2012-05-14 07:02:17
834529	40.630633	-73.977126	2012-05-14 07:05:02
834529	40.630633	-73.977126	2012-05-14 07:05:13
834529	40.63072800000001	-73.97717	2012-05-14 07:05:24
1072257	40.66276	-73.983017	2012-05-14 07:05:57
834529	40.635548	-73.978157	2012-05-14 07:07:21
208576	40.736791	-73.99543100000002	2012-05-14 07:07:57
834529	40.645106	-73.979155	2012-05-14 07:07:58
1633068	40.727096	-74.01133100000001	2012-05-14 07:08:28
338139	40.720793	-73.998522	2012-05-14 07:09:31
42610	40.833045	-73.860816	2012-05-14 07:10:15
274169	40.646348	-73.783727	2012-05-14 07:10:19
274169	40.645089	-73.784523	2012-05-14 07:10:37
184876	40.751191	-74.005945	2012-05-14 07:11:04
234230	40.708135	-73.830764	2012-05-14 07:11:46
1403661	40.749029	-73.992372	2012-05-14 07:12:13
315195	40.732289	-74.010512	2012-05-14 07:14:22
338139	40.719893	-74.000054	2012-05-14 07:14:31
758634	40.768881	-73.982004	2012-05-14 07:20:01
142567	40.743436	-73.91920999999998	2012-05-14 07:24:41
871111	40.742188	-73.98792399999998	2012-05-14 07:26:16
1472735	40.750795	-73.993576	2012-05-14 07:37:23
290374	40.640498	-73.789415	2012-05-14 07:37:42
186344	40.770077	-73.91799	2012-05-14 07:37:53
39485	40.790304	-73.951937	2012-05-14 07:42:19
297231	40.692597	-73.991431	2012-05-14 07:45:03
274169	40.643367	-73.78003299999997	2012-05-14 07:45:36
146036	40.779349	-73.947781	2012-05-14 07:46:49
834529	40.684446	-73.977857	2012-05-14 07:47:43
834529	40.678383	-73.948465	2012-05-14 07:52:49
834529	40.675593	-73.903012	2012-05-14 07:53:02
444848	40.737666	-73.99320999999998	2012-05-14 07:53:55
834529	40.695579	-73.822691	2012-05-14 07:57:48
834529	40.699023	-73.810015	2012-05-14 07:58:36
834529	40.699448	-73.808768	2012-05-14 08:00:09
506804	40.858801	-73.932586	2012-05-14 08:00:57
834529	40.699504	-73.808532	2012-05-14 08:01:46
734137	40.736999	-73.992452	2012-05-14 08:04:15
834529	40.700127	-73.808601	2012-05-14 08:04:20
141436	40.743023	-73.951352	2012-05-14 08:07:52
1960038	40.776642	-73.874774	2012-05-14 08:08:17
2105	40.723734	-74.006139	2012-05-14 08:08:57
135593	40.742266	-73.984466	2012-05-14 08:11:25
146036	40.758799	-73.979442	2012-05-14 08:12:58
42610	40.80222	-73.931473	2012-05-14 08:13:20
226204	40.851216	-73.952065	2012-05-14 08:13:25
65858	40.742266	-73.984466	2012-05-14 08:14:51
834529	40.701144	-73.807935	2012-05-14 08:15:17
226204	40.848456	-73.939512	2012-05-14 08:15:27
408956	40.737096	-73.992738	2012-05-14 08:17:52
124450	40.682086	-73.97966	2012-05-14 08:22:42
3687	40.745746	-73.986563	2012-05-14 08:24:58
77395	40.69969	-73.929518	2012-05-14 08:25:02
238799	40.750297	-73.973547	2012-05-14 08:25:02
834529	40.699023	-73.810015	2012-05-14 08:28:07
834529	40.699068	-73.809095	2012-05-14 08:28:22
109338	40.746075	-73.979206	2012-05-14 08:29:52
331409	40.757221	-73.991547	2012-05-14 08:30:19
86056	40.645089	-73.784523	2012-05-14 08:30:37
17478	40.740507	-73.986908	2012-05-14 08:33:18
231731	40.760784	-73.96459899999998	2012-05-14 08:33:22
237332	40.86088400000001	-73.88990600000002	2012-05-14 08:36:22
506804	40.756506	-73.988028	2012-05-14 08:37:09
331409	40.755613	-73.9896	2012-05-14 08:38:48
16182	40.758702	-73.97852900000002	2012-05-14 08:39:12
39588	40.752918	-73.972256	2012-05-14 08:39:37
179626	40.725224	-74.007533	2012-05-14 08:41:39
834529	40.707968	-73.775747	2012-05-14 08:42:26
834529	40.707092	-73.775339	2012-05-14 08:42:39
195839	40.73884	-73.98987	2012-05-14 08:44:48
88132	40.76228	-73.968365	2012-05-14 08:45:05
215886	40.750795	-73.993576	2012-05-14 08:46:39
197898	40.82724	-73.945709	2012-05-14 08:49:01
16182	40.757389	-73.97569399999998	2012-05-14 08:50:19
871111	40.742188	-73.98792399999998	2012-05-14 08:51:24
215886	40.748004	-73.994771	2012-05-14 08:51:42
1160246	40.728394	-73.99547700000002	2012-05-14 08:52:10
13367	40.705368	-74.011062	2012-05-14 08:53:23
30724	40.803821	-73.966484	2012-05-14 08:54:13
1072257	40.664145	-73.98047199999998	2012-05-14 08:54:52
78038	40.737977	-73.99069	2012-05-14 08:55:55
711264	40.723307	-74.000727	2012-05-14 08:57:00
76222	40.741935	-73.99347399999998	2012-05-14 08:57:33
7199	40.73644	-73.997342	2012-05-14 08:57:37
87114	40.742239	-74.004848	2012-05-14 08:59:52
127264	40.738816	-73.993652	2012-05-14 09:00:22
863870	40.722607	-73.999494	2012-05-14 09:03:38
227754	40.749825	-73.862758	2012-05-14 09:03:47
139137	40.750531	-73.987178	2012-05-14 09:04:38
19	40.725292	-73.99214599999998	2012-05-14 09:05:09
173353	40.742863	-73.992389	2012-05-14 09:06:34
65381	40.757904	-73.986418	2012-05-14 09:06:46
90276	40.701594	-73.995924	2012-05-14 09:07:54
2123469	40.742697	-73.984418	2012-05-14 09:09:23
1787493	40.752806	-73.977175	2012-05-14 09:10:15
33481	40.753564	-73.990774	2012-05-14 09:11:18
1787493	40.752505	-73.97758	2012-05-14 09:11:47
1293883	40.733787	-73.99303499999998	2012-05-14 09:15:32
231963	40.750795	-73.993576	2012-05-14 09:18:34
1189492	40.745518	-73.992351	2012-05-14 09:19:11
59666	40.755645	-73.989036	2012-05-14 09:19:41
604338	40.742113	-73.98971999999998	2012-05-14 09:22:52
440453	40.742089	-73.984729	2012-05-14 09:24:46
397099	40.763489	-73.996091	2012-05-14 09:25:20
77944	40.752698	-73.990036	2012-05-14 09:26:53
51869	40.722607	-73.999494	2012-05-14 09:27:39
86894	40.746983	-73.985055	2012-05-14 09:27:48
726990	40.741198	-74.002392	2012-05-14 09:29:09
54007	40.737885	-73.991677	2012-05-14 09:30:55
149992	40.762245	-73.979287	2012-05-14 09:30:59
54007	40.73785	-73.991563	2012-05-14 09:31:14
179110	40.722607	-73.999494	2012-05-14 09:32:55
711264	40.722638	-73.998002	2012-05-14 09:32:56
9917	40.730218	-73.954382	2012-05-14 09:37:01
222171	40.705888	-73.990002	2012-05-14 09:37:38
222171	40.707149	-73.99056999999998	2012-05-14 09:38:19
178347	40.737177	-73.988221	2012-05-14 09:38:46
222171	40.59523400000001	-73.955197	2012-05-14 09:38:46
834529	40.707038	-73.775614	2012-05-14 09:42:31
193342	40.737096	-73.992738	2012-05-14 09:43:30
197898	40.826508	-73.950391	2012-05-14 09:45:05
42610	40.775066	-73.87434499999998	2012-05-14 09:45:11
86056	40.719884	-73.988096	2012-05-14 09:48:02
78	40.737977	-73.99069	2012-05-14 09:49:23
191221	40.719424	-74.01025899999998	2012-05-14 09:52:06
1160246	40.730015	-73.991504	2012-05-14 09:56:09
89621	40.72495	-74.001417	2012-05-14 09:57:04
2123469	40.743463	-73.984737	2012-05-14 09:58:23
32627	40.740724	-73.986949	2012-05-14 10:00:45
182697	40.752806	-73.977175	2012-05-14 10:05:15
109338	40.745979	-73.97927	2012-05-14 10:06:56
317622	40.729086	-73.996022	2012-05-14 10:11:56
9917	40.689853	-73.979963	2012-05-14 10:19:08
197898	40.691475	-73.98738399999998	2012-05-14 10:20:09
16624	40.789063	-73.97563000000002	2012-05-14 10:21:34
95911	40.728046	-73.989766	2012-05-14 10:22:57
467974	40.74449600000001	-73.989187	2012-05-14 10:23:29
251922	40.72547	-73.996636	2012-05-14 10:24:18
193264	40.750795	-73.993576	2012-05-14 10:24:38
12492	40.759955	-73.980165	2012-05-14 10:27:45
1787493	40.752967	-73.976985	2012-05-14 10:28:40
41919	40.722607	-73.999494	2012-05-14 10:31:06
30822	40.740383	-73.995924	2012-05-14 10:31:42
120582	40.722607	-73.999494	2012-05-14 10:32:22
587022	40.746219	-73.98151899999998	2012-05-14 10:33:41
1222910	40.69954600000001	-73.836025	2012-05-14 10:34:39
83066	40.759955	-73.980165	2012-05-14 10:35:03
90038	40.713706	-74.014201	2012-05-14 10:36:49
105030	40.806907	-73.962772	2012-05-14 10:37:07
163257	40.717177	-73.955141	2012-05-14 10:37:17
118894	40.760813	-73.972278	2012-05-14 10:40:48
17040	40.649453	-73.782206	2012-05-14 10:44:37
210890	40.743208	-74.000182	2012-05-14 10:47:04
210890	40.743831	-73.999587	2012-05-14 10:48:40
75307	40.775049	-73.870826	2012-05-14 10:56:32
75307	40.773839	-73.87122	2012-05-14 10:57:07
75307	40.77501	-73.870767	2012-05-14 10:58:10
75307	40.776089	-73.87059	2012-05-14 10:58:52
109338	40.755949	-73.97242800000002	2012-05-14 11:04:42
25085	40.759529	-73.980356	2012-05-14 11:07:46
226204	40.767411	-73.96537099999998	2012-05-14 11:11:21
226204	40.769081	-73.977126	2012-05-14 11:11:37
1182355	40.748925	-73.98905500000002	2012-05-14 11:12:00
31236	40.722607	-73.999494	2012-05-14 11:18:16
15964	40.850875	-73.9386	2012-05-14 11:19:10
983329	40.747446	-74.000659	2012-05-14 11:21:41
983329	40.747625	-74.000538	2012-05-14 11:21:55
395203	40.773839	-73.87122	2012-05-14 11:22:30
61889	40.714671	-74.008676	2012-05-14 11:24:38
153452	40.756324	-73.99342800000002	2012-05-14 11:28:06
517668	40.689607	-73.972452	2012-05-14 11:38:44
114066	40.76113	-73.98048	2012-05-14 11:40:27
1234315	40.714216	-74.005966	2012-05-14 11:53:20
1234315	40.645089	-73.784523	2012-05-14 11:53:54
356171	40.749079	-73.983999	2012-05-14 11:55:41
1234315	40.744851	-73.965325	2012-05-14 11:55:45
158706	40.75701	-73.972049	2012-05-14 12:01:17
4913	40.675225	-73.975302	2012-05-14 12:02:58
367950	40.683268	-74.006242	2012-05-14 12:03:23
222184	40.712659	-74.00588	2012-05-14 12:03:25
204169	40.722607	-73.999494	2012-05-14 12:04:16
66452	40.753154	-73.98905500000002	2012-05-14 12:04:58
41750	40.722607	-73.999494	2012-05-14 12:05:05
118174	40.753892	-73.985881	2012-05-14 12:06:41
594832	40.760989	-73.990776	2012-05-14 12:09:41
711264	40.778877	-73.953912	2012-05-14 12:13:13
113474	40.722607	-73.999494	2012-05-14 12:14:35
139137	40.752541	-73.988366	2012-05-14 12:15:31
73004	40.748899	-73.975711	2012-05-14 12:20:26
2123469	40.74289	-73.984573	2012-05-14 12:20:35
126144	40.747648	-73.99302	2012-05-14 12:22:31
120582	40.721274	-74.001589	2012-05-14 12:23:10
1333004	40.693212	-73.930104	2012-05-14 12:23:41
3171	40.742656	-73.98901500000002	2012-05-14 12:24:26
51869	40.740512	-74.005892	2012-05-14 12:24:36
169621	40.710938	-73.948309	2012-05-14 12:27:55
1189492	40.744818	-73.995152	2012-05-14 12:28:13
1333004	40.693212	-73.930104	2012-05-14 12:33:39
1333004	40.689003	-73.929085	2012-05-14 12:35:19
863870	40.755949	-73.97242800000002	2012-05-14 12:35:28
1333004	40.679336	-73.930285	2012-05-14 12:36:22
197898	40.692111	-73.9889	2012-05-14 12:38:36
1177556	40.662989	-73.99174599999998	2012-05-14 12:39:59
1634484	40.694504	-73.984865	2012-05-14 12:40:58
485171	40.75649	-73.98262	2012-05-14 12:42:01
9917	40.691708	-73.98288000000002	2012-05-14 12:43:44
8554	40.740892	-73.988339	2012-05-14 12:45:39
20962	40.702752	-73.990696	2012-05-14 12:49:02
4811	40.752838	-73.981353	2012-05-14 12:51:42
32627	40.742656	-73.98901500000002	2012-05-14 12:53:00
141984	40.721893	-73.994591	2012-05-14 12:54:17
169957	40.776528000000006	-73.979407	2012-05-14 12:54:36
361903	40.712726	-73.956868	2012-05-14 12:54:51
45743	40.749853	-73.975103	2012-05-14 12:55:05
9073	40.722857	-73.999729	2012-05-14 12:56:45
454661	40.86454000000001	-73.926295	2012-05-14 12:57:50
156006	40.757904	-73.986418	2012-05-14 12:58:21
67271	40.771604	-73.982427	2012-05-14 13:03:22
454661	40.86454000000001	-73.926295	2012-05-14 12:05:30
331409	40.753315	-73.986897	2012-05-14 13:13:55
265064	40.723846	-73.999207	2012-05-14 13:14:34
766077	40.712611	-73.956427	2012-05-14 13:15:54
132572	40.86454000000001	-73.926295	2012-05-14 13:17:03
1333004	40.726785	-74.003467	2012-05-14 13:19:05
113862	40.731698	-73.989227	2012-05-14 13:22:18
1488825	40.729346	-74.00371700000002	2012-05-14 13:26:26
361903	40.716976	-73.959158	2012-05-14 13:27:04
61599	40.726818	-73.985435	2012-05-14 13:27:06
182143	40.722607	-73.999494	2012-05-14 13:31:03
76566	40.799217	-73.951874	2012-05-14 13:32:04
109338	40.755349	-73.973651	2012-05-14 13:32:17
184008	40.763919	-73.97314	2012-05-14 13:32:47
81475	40.755746	-73.982288	2012-05-14 13:32:53
6905	40.773839	-73.87122	2012-05-14 13:34:12
98041	40.753728	-73.983688	2012-05-14 13:35:16
108847	40.842865	-73.89794	2012-05-14 13:37:41
623594	40.77879	-73.95398399999998	2012-05-14 13:38:37
98041	40.75202	-73.98174	2012-05-14 13:38:38
98041	40.752838	-73.981353	2012-05-14 13:39:32
89621	40.722607	-73.999494	2012-05-14 13:39:34
422384	40.742137	-74.006024	2012-05-14 13:39:42
1681592	40.754929	-73.756671	2012-05-14 13:40:21
95911	40.728602	-73.989962	2012-05-14 13:42:49
422384	40.742477	-74.006846	2012-05-14 13:46:35
227754	40.754089	-73.972004	2012-05-14 13:47:25
76566	40.792856	-73.97330799999997	2012-05-14 13:51:24
2123469	40.742697	-73.984418	2012-05-14 13:52:18
39485	40.670244	-73.997324	2012-05-14 13:57:15
38369	40.722607	-73.999494	2012-05-14 13:59:10
3869	40.75352700000001	-73.981801	2012-05-14 14:00:46
698658	40.752806	-73.977175	2012-05-14 14:01:34
935297	40.74508	-73.982476	2012-05-14 14:06:50
37920	40.768777	-73.862071	2012-05-14 14:07:04
8637	40.722607	-73.999494	2012-05-14 14:07:43
1048261	40.753042	-73.989072	2012-05-14 14:08:24
39485	40.670268	-73.989776	2012-05-14 14:10:54
769656	40.778852	-73.981225	2012-05-14 14:12:03
1333004	40.726493	-74.005301	2012-05-14 14:12:17
257164	40.756622	-73.97054	2012-05-14 14:14:51
83066	40.758315	-73.977284	2012-05-14 14:14:51
1293883	40.716574	-73.989175	2012-05-14 14:16:22
375925	40.718151	-74.006982	2012-05-14 14:19:45
142350	40.809138	-73.959434	2012-05-14 14:23:37
331409	40.758505	-73.97504	2012-05-14 14:23:58
54985	40.705953	-73.99656800000002	2012-05-14 14:26:46
285211	40.773839	-73.87122	2012-05-14 14:30:27
3687	40.752213	-73.977613	2012-05-14 14:33:11
139137	40.752523	-73.98677099999998	2012-05-14 14:53:38
1212701	40.762708	-73.98960600000002	2012-05-14 15:01:38
834529	40.587189	-73.95380899999998	2012-05-14 15:07:59
95911	40.750633	-73.985795	2012-05-14 15:09:04
263715	40.740494	-73.986735	2012-05-14 15:10:04
194606	40.762245	-73.979287	2012-05-14 15:10:39
363383	40.714741	-74.007442	2012-05-14 15:15:29
282980	40.728783	-73.99600500000003	2012-05-14 15:17:39
956931	40.680475	-73.843725	2012-05-14 15:20:14
169957	40.77296	-73.981548	2012-05-14 15:22:50
30822	40.750309	-73.99119300000002	2012-05-14 15:24:42
94003	40.740261	-73.997715	2012-05-14 15:27:27
109338	40.756149	-73.972192	2012-05-14 15:27:49
834529	40.630633	-73.977126	2012-05-14 15:31:16
834529	40.630633	-73.977126	2012-05-14 15:31:31
331409	40.753315	-73.986897	2012-05-14 15:51:15
839895	40.745518	-73.992351	2012-05-14 15:52:27
82893	40.770074	-73.984527	2012-05-14 15:54:43
1634484	40.73761	-73.987941	2012-05-14 15:58:50
444848	40.760358	-73.97618299999998	2012-05-14 16:01:05
90038	40.710432	-74.01042	2012-05-14 16:10:15
78	40.759702	-73.981502	2012-05-14 16:12:02
331409	40.754052	-73.987177	2012-05-14 16:18:43
86894	40.726355	-74.005762	2012-05-14 16:19:28
98041	40.752992	-73.981755	2012-05-14 16:29:15
1416939	40.738131	-73.992038	2012-05-14 16:29:46
98041	40.752703	-73.981397	2012-05-14 16:30:50
81475	40.752703	-73.981397	2012-05-14 16:31:13
416217	40.751517	-73.99028299999998	2012-05-14 16:33:50
98041	40.752838	-73.981353	2012-05-14 16:34:41
88438	40.739492	-74.00168599999998	2012-05-14 16:36:15
67271	40.705953	-73.99656800000002	2012-05-14 16:39:32
282980	40.72907	-73.99364	2012-05-14 16:41:33
78	40.7369	-73.995471	2012-05-14 16:45:38
444848	40.76253300000001	-73.974311	2012-05-14 16:47:22
100562	40.771536	-73.981975	2012-05-14 16:50:19
45743	40.779241	-73.955659	2012-05-14 16:51:04
137064	40.806999999999995	-73.962659	2012-05-14 16:51:15
5686	40.704898	-74.012385	2012-05-14 16:52:45
282980	40.740349	-73.984267	2012-05-14 16:55:22
485171	40.722262	-73.98332099999998	2012-05-14 16:55:25
373575	40.750795	-73.993576	2012-05-14 16:59:33
118894	40.758928	-73.961443	2012-05-14 17:00:48
118894	40.759769	-73.961557	2012-05-14 17:01:28
113474	40.73095	-74.000709	2012-05-14 17:02:03
118894	40.758958	-73.961563	2012-05-14 17:02:07
422384	40.741045	-74.00211	2012-05-14 17:06:55
124450	40.729446	-73.99365999999998	2012-05-14 17:09:39
38369	40.725698	-74.003112	2012-05-14 17:09:46
1163231	40.766958	-73.957775	2012-05-14 17:19:14
138409	40.774848	-73.982191	2012-05-14 17:21:23
95911	40.764525	-73.978105	2012-05-14 17:23:27
329109	40.762066	-73.985789	2012-05-14 17:25:52
119056	40.740261	-73.997715	2012-05-14 17:30:08
506804	40.753356	-73.98701700000002	2012-05-14 17:34:01
256081	40.729545	-73.986137	2012-05-14 17:45:11
758634	40.744525	-73.99090799999998	2012-05-14 17:45:45
